0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7	11001971844180250768624	0	6772	10228351485244120560662
0xb47a9b6f062c33ed78630478dff9056687f840f2	8241606155857786281645	0	0	8227531017942971273024
0x9c6b5fdc145912dfe6ee13a667af3c5eb07cbb89	4421099953861467262196	0	171	4421099953861467262196
0xed50f0534894676ca5aa259622dfbce1d6461d3c	1497225887345677799719	0	0	500000000000000000000
0x8ef0d78023394f15732e9db2614bd2e9a1ee04a2	1179969163359788362650	0	0	1180000000000000000000
0x1fe6a806e0a9858359e16c58e4f84c790171596b	750000000000000000000	0	0	750000000000000000000
0xff0b372384778479004e5be8d9061c3cb42a4d95	709893700927240406153	0	0	709893700927240406153
0x87a4c593ab4973dcd3023dc20b0d1a1a1585284c	676048553236783023799	0	0	675831794671969596239
0x9a00df98d4aad9227abe9137db3d7e18af59caba	595100000000000000000	0	0	595100000000000000000
0x3f427a9bb7357e7b5c6fe38c047bb328cdcf3663	592845640432098517349	0	0	543000000000000000000
0x2779b18802900aa795bd284f4aa10777b1109ba4	533527040453085839148	0	0	520000000000000000000
0x8c4eb6988a199dabcae0ce31052b3f3ac591787e	498885283564291313933	0	0	325000000000000000000
0x87aac3fde6abd8d308c566ba8275e5ff50a0db69	449955295414462085362	0	0	450000000000000000000
0x75e4c0ffb05c07798e22605b607e2c8717a1e885	343352708330222613508	0	0	400000000000000000000
0x790b579fa861cf7fd3e39e333374347149ac589f	300000000000000000000	0	0	300000000000000000000
0xd281c9dfb1cc26be4f0d236ab5967f0c030bc6ab	266096759255518289958	0	0	300400000000000000000
0xd99d635764536290b929a4189328c0fb62b146e0	255000000000000000000	0	0	255000000000000000000
0xa0e3db0f63179880e08557be57ac27d1606be250	233830345159895961979	0	0	400550000000000000000
0xd2d950e1c13348e0de65f9fd05f8a716b38ceab9	230166439429009422826	0	0	130000000000000000000
0x1f1fe6e38fa2eb71941fde54828e5162528062ba	221796296295250872192	0	0	320000000000000000000
0x3e05f8e21a9fec98882c1c46df223976eba0166f	217041666662925696892	0	0	250000000000000000000
0x1b669968dd4198a285371164cdc5f9fa8dd76fd8	215261574070333104222	0	0	248000000000000000000
0x93cb1193f316f218eb2daf0c7b958913da39b699	210000000000000000000	0	0	210100359953703703266
0xeb5ba1c2506112289a364dd68f4e2e0d946b36b4	204000000000000000000	0	0	204000000000000000000
0xdb56fb78e9c4b998f654a7fed7b1877d624e3984	203805691743827564655	0	0	203805691743827564655
0xd2fdaa2c87427f529d2f2dcab929e615964ed495	200000000000000000000	0	0	200000000000000000000
0xba08763250974b97a50e312d7de484ad2ceea4fd	200000000000000000000	0	0	200000000000000000000
0xade62b4cb00d520407b416a139d075f24a8e17c8	200000000000000000000	0	0	200000000000000000000
0x373bdc127b4bca26f58849664037a1f92de36bdf	200000000000000000000	0	0	200000000000000000000
0x32a4bf96c402e2652eef56d0f5d902bbd87001f5	199999020061728395068	0	0	200000000000000000000
0x2a03278590cd1962de28f9abc855cf3774fe3eb6	197483777006172849210	0	0	199000000000000000000
0x00a73c4e596bec4c4068a9152da71e45480b5450	193748719778855147192	0	0	401600000000000000000
0x201f814120755bf75a6a75ca5ee3335144e537f6	192650000000000000000	0	0	192650000000000000000
0xe88f42474046183f2367066cd940e74ded8085fe	191500326387721773318	0	0	200000000000000000000
0x4dd4d9c4fd0ffad23ce9864fcaedd8b5446e19fe	187343287037037578624	0	0	305000000000000000000
0x9291ca18d6324faeb4f7eb46e7ff9322dbab26a9	185329623842073993555	0	0	172000000000000000000
0xa0628df86fee0fdb325b813c9c3dd8f0ec67e002	174394064771217515109	0	0	542392858710000000000
0x4b82538fb49cdef86f798a851f036dcf8936ca57	168000000000000000000	0	0	168000000000000000000
0xb231aa4c117b16772b642b4e58a10b4191ff9ba2	165976911650716054321	0	0	166000000000000000000
0x24d581e8136009c04928edd4dc877ad0f521e4cf	165970574845160498806	0	0	166000000000000000000
0x1ff3fde3220d6a2ac0ae64259ab2c46e3519195e	165969292051950622271	0	0	166000000000000000000
0xa84340645b477632afac482d0078edb78d45f9be	165969195601333338321	0	0	166000000000000000000
0x02293ae58321c84b1d2d84163eca9bd5e874ffe1	165969191743308646963	0	0	166000000000000000000
0xc2c43edcd425bc67c4fedf556e7f9b923e57c318	165934448301432108766	0	0	166000000000000000000
0x19e250d59252adceffb8147d9c54fdcf7e0e95cb	164188888888888903116	0	0	215000000000000000000
0x54b31980f9b38686bb4f62cdab38aa846a6d5df0	161000000000000000000	0	0	161000000000000000000
0xcabbfac12f9958f56f7b8ca7d83c8a394bd93895	160970127314296301278	0	0	161000000000000000000
0xe2c4df80a516403dac4beb5ac48245acf6758720	160824816743308647887	0	0	161000000000000000000
0x23f4671ec94226219a592808b7eb0eea6978f681	160791766973234805996	0	0	195000000000000000000
0x2fffd54d18f0b58a61d34706eeca03ee77cec033	160752484566864291896	0	0	174000000000000000000
0xa5c8639b01c1bac9bf4e483d3dfa1edbdf9049ce	160096919851361972991	0	0	190000000000000000000
0x70956595d7d6d857e8e4bdc780efdd29609d37ce	160000000000000000000	0	0	160000000000000000000
0xec660339837cb2c2536340018c591eab5ee19279	153191785130659913848	0	0	199000000000000000000
0x1a60eb1065aea0d4b78ce2859b6977ac417d3aab	150368788580246917132	0	0	166000000000000000000
0x47a2f00830cfa95200da2a94607e62ae25d6c230	150000000000000000000	0	0	150000000000000000000
0x42a63047a1cd8449e3e70adeb7363c4ca01db528	140194444444444446034	0	0	149000000000000000000
0xb65cab6c11bd99dbd2f594c749cb15421a872af3	134000000000000000000	0	0	134000000000000000000
0x5ba3750a16b1f63b2265a571bf8920e218f077a9	133905965277778010021	0	0	200926000000000000000
0xfac3626ac1786fd0b8952184796289e5bc5e5814	123000000000000000000	0	0	123000000000000000000
0xaee5a8ffe1c24b5a2e4009ba73ab8e6fbe2f5818	115977777776126270640	0	0	120000000000000000000
0xba5e26770db2706c13da908b207431172012acd3	113999664216501667512	0	0	114000000000000000000
0x11dbe0f479140e57e2d76597a7fbad879db18a2b	112500000000000000000	0	0	112500000000000000000
0x41f283465224c01b64bb14c86bceab80ae79fc95	110000000000000000000	0	0	110000000000000000000
0x3d9f7163654541b7da4915d3c0f600b00bf4099d	110000000000000000000	0	0	110000000000000000000
0x9eebc28e44054b0b7b6534275379880196b8b42a	109500000000000000000	0	0	109500000000000000000
0xd3dc4b7a574498555b520280d61511c14d50b1a9	108000000000000000000	0	0	108000000000000000000
0x10c09af3d5da3802903bccd4a445e401c3d72ecf	105000000000000000000	0	0	105000000000000000000
0xb3b03b31161af8e6ebf3a16981957815b695ced2	104000000000000000000	0	0	104000000000000000000
0x7410d2b2d9fb790becd22aa72a135728c826f79a	102925000000000099981	0	0	460000000000000000000
0x4444ad20879051b696a1c14ccf6e3b0459466666	102616606544196144611	0	0	800000000000000000000
0xa3b7e76fba8d8407ee32c0a20b6eb9618354af29	102502777777777776732	0	0	102000000000000000000
0x34cc663355c5cc936e297304aff118df500b0152	102000000000000000000	0	0	102000000000000000000
0xe9149056af1daa4ee44f369548607c10e1b38dbc	100965277777777793396	0	0	345000000000000000000
0xe410d6df6618409324354bb4d90d1e942ded24a0	100585527968360017643	0	0	101100000000000000000
0xf883aaa7f32dd67db422c221d3ecc69e80f09efb	99116540509258717076	0	0	101000000000000000000
0x230416e9d97c396c9c0704dd6b3e708b148960d6	98022222220570714960	0	0	102000000000000000000
0x233143dcf63575d3d6f143c64397622d73021c7b	97813691904918900371	0	0	500000000000000000000
0x88ac7636320b3aab19d1a75af6e419a153167fe0	93053306327158913820	0	0	138000000000000000000
0x299217e4ea3453412b407a17b4525b25299bdc57	91591386250282465395	0	0	121500000000000000000
0x042fe9b4973821c45aa469ee8e679e297aa9a464	90000000000000000000	0	0	120650000000000000000
0x2eb7aaea974c2feb4584cde29b99e90913a73447	79843647374230777509	0	0	101100000000000000000
0xaf90672bcc8c7145e49fd2067d2ab788306b0a30	72000000000000000000	0	0	152000000000000000000
0xc7135021c6bcbc82b7db2b457550cf433d5b36bd	71167280088962498417	0	0	400900000000000000000
0x6a230ac23af2f0cb8a4271a90f298d9db119a905	69938999999343591424	0	0	111000000000000000000
0x17abeac1c5e5ac1545d800190b7121e925394fd2	67375983091945663720	0	0	120000000000000000000
0x4fd3537c7f7a33c80e6752eb5981c79668bb15f8	66983179008865600438	0	0	200000000000000000000
0xb6f00b072ba2b513390d69c18d1c076d7de06ab5	65660999999343591424	0	0	111000000000000000000
0xc38aaab26406887e0b54e66964b79758e8c12780	62744444440814274040	0	0	101700000000000000000
0x88960b58451328c289d30433e4d82c7d160c9dc3	61798093724074987365	0	0	200000000000000000000
0x5599e3eff7f815003a5bcf8462d7969cd3980f57	60014444443457734244	0	0	103000000000000000000
0x04e4f47e79b9b1a66f736b6797fe13f25e581c11	58583596059500233371	0	0	109000000000000000000
0x2fa36006da502c80b3bd4314643a55b1e34bc874	57591666663036497565	0	0	101200000000000000000
0x45bee058f59c3fc2311bff15c854f37170780ff5	57223553814131789464	0	0	140000000000000000000
0x4809453c254609f86393728336014f69dfc745dd	57149367275862395239	0	0	106500000000000000000
0xefe9e4f74f8c0b6796d4e53fcdca6ddcd0f1a200	56276111110124401954	0	0	105000000000000000000
0xe32fd791a8993d75632d94c355ca1ffde1ede15e	54928333332346623694	0	0	101000000000000000000
0x840647cb127112d0edb9e6c3ce8e0c083b99516a	52997011086757196132	0	0	137756453566447904239
0xb529f236941fa00865927e3adc4112286178c3cb	51757719903777245380	0	0	102100000000000000000
0x146d0640d10b8e74b7f0f84838309a802f7390ba	50222222222222208160	0	0	170000000000000000000
0xd0bdd678038c96234a9707b5d7aae54759eec91f	50064351851850450050	0	0	160000000000000000000
0xcebfbd059f4b661077885c69c026bdbc8e67200a	50000000000000000000	0	0	168300000000000000000
0xf2e4c723fe7ff7eed50bfda9fe5b8d0bb7d7babf	48618511070648819951	0	0	240000000000000000000
0xfa68c97a6d477c78ca6ff3cac41a26ecf995bd81	46633840495966962274	0	0	137880555555555484935
0x90000ab8ee78ff0690f816eeb828876b2a2d7e04	45523908176938945356	0	0	321000000000000000000
0x866083204c3173b1327c45286c79a6f5f149f421	40115145679010038864	0	0	154962939814814797176
0x0b550441cd5479084120316903b09fb6a3c25904	36680135582013370272	0	0	310000000000000000000
0xe5214a481f2c2bbd501c14dfa66254a8a907cf39	26794336689817937869	0	0	288005000000000000000
0x11b7f3fe91bf68100c9d9aa379903055784370a8	23639756944290061726	0	0	133716666666666762024
0xc3fda2e13670a3e2d750a9288d957a1c7afdc39a	16183150075156467503	0	0	144943749999999985228
0xc83c3b46d8e622b9c7b540872c6af8636ddc1d17	15971440760460375011	0	0	122022204362863810097
0x80810973187135614a536ecc677415ba6be139c6	15362500000000063768	0	0	115000000000000000000
0x9a23a9f3df95aff0563f531118ae4da61b063728	14012731481481473029	0	0	120000000000000000000
0xce3ffa1c60ac7600d14fb676bf111f8d517e32ea	12584555555555429710	0	0	101000000000000000000
0xdd4f237fb0e245360b6d1d05e3f7b5b24ef42a06	10000000000000000000	0	0	510000000000000000000
0xef7ccf1ecfaa24ecb202596ee7cbbea09043f0e2	10000000000000000000	0	0	120000000000000000000
0x7448cb8d22ddfc2833215e5a97d91635c54950ad	9966265432098829648	0	0	134000000000000000000
0xa6fc736aa7294a2b085c9ce525e792bfcbc8a673	9540659722222200415	0	0	128050000000000000000
0x6c858160f96c111d570fa865af9b21f5ed7e19fa	6507642195766949660	0	0	350000000000000000000
